,Restaurant ID,Restaurant Name,Location,Building No.,Street Name,Zip Code,Contact Number,Cuisine Type,Inspection Date,Inspection Action,Violation Code,Violation Description,Critical Flag,Inspection Score,Record Date,Inspection Type,Latitude,Longitude,Community Board,Council District,Census Tract,Building ID No.,Borough-Block-Lot,Neighborhood Area,Grade
961,50059876,ATTRAVERSA,Manhattan,225,WEST BROADWAY,10013,9172876799,Italian,2020-01-24,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13.0,5/14/2023,Cycle Inspection / Re-inspection,40.71929602,-74.00624099,101,1,3300,1001986,1001780019,MN24,A
962,50106807,WATTLE CAFE,Manhattan,519,3 AVENUE,10016,6464905020,Coffee/Tea,2023-02-03,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,12.0,5/14/2023,Cycle Inspection / Initial Inspection,40.74616528,-73.97778319,106,2,7800,1020175,1009150063,MN20,A
963,41449878,CHRIS CARIBBEAN & AMERICAN RESTAURANT,Brooklyn,613A,NOSTRAND AVENUE,11216,3472401669,Caribbean,2023-03-08,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,26.0,5/14/2023,Cycle Inspection / Re-inspection,40.67620604,-73.94989178,308,36,31500,3337845,3012130001,BK61,Z
964,50053441,PANDA EXPRESS #2633,Manhattan,663,9 AVENUE,10036,2129699289,Chinese,2022-03-03,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,12.0,5/14/2023,Cycle Inspection / Re-inspection,40.76089271,-73.99083841,104,3,12100,1026457,1010550036,MN15,A
965,41044538,COOL ICE,Staten Island,1872,VICTORY BOULEVARD,10314,3474665528,Frozen Desserts,2022-05-19,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,5.0,5/14/2023,Cycle Inspection / Initial Inspection,40.61279776,-74.12633071,501,50,18701,5018063,5007130079,SI07,A
966,41639072,JOANNE TRATTORIA,Manhattan,70,WEST   68 STREET,10023,2127210068,Italian,2020-03-05,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,11.0,5/14/2023,Cycle Inspection / Initial Inspection,40.7745053,-73.97987502,107,6,15300,1028259,1011200160,MN14,A
967,41558768,BCAKENY,Brooklyn,702,WASHINGTON AVENUE,11238,9173710403,Bakery Products/Desserts,2022-08-25,Violations were cited in the following area(s).,06F,"Wiping cloths not stored clean and dry, or in a sanitizing solution, between uses.",Critical,12.0,5/14/2023,Cycle Inspection / Re-inspection,40.67697976,-73.96362344,308,35,20500,3028564,3011530037,BK64,A
968,40384528,VESELKA RESTAURANT,Manhattan,144,SECOND AVENUE,10003,2122289682,Eastern European,2023-01-27,Establishment re-opened by DOHMH.,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,10.0,5/14/2023,Cycle Inspection / Reopening Inspection,40.72908607,-73.98730331,103,2,3800,1006363,1004500008,MN22,Z
969,50059949,FLIK @ HOLY NAME PROVINCE,Manhattan,129,WEST   31 STREET,10001,6464730265,Other,2022-07-22,Violations were cited in the following area(s).,04A,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,Critical,12.0,5/14/2023,Cycle Inspection / Initial Inspection,40.74831891,-73.99015442,105,3,10100,1087535,1008077501,MN17,A
970,41084776,CHIPOTLE MEXICAN GRILL,Manhattan,680,6 AVENUE,10010,2122063781,Tex-Mex,2023-01-06,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,7.0,5/14/2023,Cycle Inspection / Initial Inspection,40.74183327,-73.99356563,105,3,5800,1015519,1008230002,MN13,A
971,50048051,SALSA ZONE,Bronx,370,EAST  146 STREET,10455,6465296468,American,2019-06-07,Violations were cited in the following area(s).,06F,Wiping cloths soiled or not stored in sanitizing solution.,Critical,5.0,5/14/2023,Cycle Inspection / Initial Inspection,40.8144592,-73.91995733,201,8,4300,2000663,2023070013,BX39,A
972,50007424,CALEXICO,Brooklyn,278B,5 AVENUE,11215,3472547644,Mexican,2022-12-29,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,18.0,5/14/2023,Cycle Inspection / Re-inspection,40.67424484,-73.98207924,306,39,13300,3330512,3009640042,BK37,B
973,41021523,VILLAGE VANGUARD,Manhattan,178,7 AVENUE SOUTH,10014,2122554037,American,2022-12-15,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,10.0,5/14/2023,Cycle Inspection / Initial Inspection,40.73599808,-74.00143976,102,3,7100,1010941,1006130068,MN23,A
974,50122053,KIKU II SUSHI & THAI,Brooklyn,766,NOSTRAND AVENUE,11216,9176836611,Asian/Asian Fusion,2022-11-01,Violations were cited in the following area(s).,06F,"Wiping cloths not stored clean and dry, or in a sanitizing solution, between uses.",Critical,34.0,5/14/2023,Pre-permit (Operational) / Re-inspection,40.67234156,-73.95028042,308,35,31702,3031874,3012470040,BK61,C
975,50134255,EL ASTILLERO,Brooklyn,4316,4 AVENUE,11232,3475294440,Latin American,2023-05-11,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,37.0,5/14/2023,Pre-permit (Operational) / Initial Inspection,40.65024008,-74.00866344,307,38,8200,3010928,3007280042,BK32,N
976,41713485,EAST MET WEST,Brooklyn,752,METROPOLITAN AVENUE,11211,7182187777,Chinese,2022-11-02,Violations were cited in the following area(s).,10H,"Single service article not provided.  Single service article reused or not protected from contamination when transported, stored, dispensed.  Drinking straws not completely enclosed in wrapper or dispensed from a sanitary device.",Not Critical,13.0,5/14/2023,Cycle Inspection / Initial Inspection,40.7145642,-73.9438784,301,34,49700,3322925,3027650010,BK90,A
977,41696929,SCALLYWAG'S IRISH PUB & REST,Manhattan,508,9 AVENUE,10018,6464904803,Irish,2022-09-14,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,0.0,5/14/2023,Cycle Inspection / Re-inspection,40.75612254,-73.99429698,104,3,11500,1013634,1007620003,MN15,A
978,50119909,RAKU JAPANESE,Manhattan,57,WEST   76 STREET,10023,2128731220,Japanese,2023-02-22,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,06A,Personal cleanliness is inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn where required.  Jewelry is worn on hands or arms.  Fingernail polish worn or fingernails not kept clean and trimmed.,Critical,54.0,5/14/2023,Cycle Inspection / Initial Inspection,40.77946425,-73.97562363,107,6,16100,1028796,1011290002,MN12,Closed
979,50052772,NEW CHINA HOUSE,Bronx,9,WEST  183 STREET,10453,7185841326,Chinese,2022-06-09,Establishment re-opened by DOHMH.,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,12.0,5/14/2023,Cycle Inspection / Reopening Inspection,40.85851953,-73.90434475,207,14,23900,2014236,2031970035,BX40,Z
980,50069593,THE HUNTING CLUB,Bronx,2503,WILLIAMSBRIDGE ROAD,10469,6463027210,Coffee/Tea,2019-12-18,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,10.0,5/14/2023,Cycle Inspection / Initial Inspection,40.86318176,-73.85814836,211,13,32400,2051803,2044500087,BX07,A
981,50103397,JACK'S CUISINE NY,Brooklyn,1591,MCDONALD AVENUE,11230,7187585854,Jewish/Kosher,2021-12-03,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,26.0,5/14/2023,Pre-permit (Operational) / Re-inspection,40.61441806,-73.97405971,312,44,44600,3172683,3065640053,BK88,B
982,50069763,KONA COFFEE AND COMPANY,Manhattan,57,2 AVENUE,10003,9174092642,Coffee/Tea,2022-09-15,Violations were cited in the following area(s).,06C,"Food, supplies, and equipment not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,25.0,5/14/2023,Cycle Inspection / Re-inspection,40.72579259,-73.98972481,103,2,3800,1006576,1004590032,MN22,B
983,50107622,787 COFFEE,Manhattan,340,EAST   70 STREET,10021,9082308846,Coffee/Tea,2021-11-09,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,41.0,5/14/2023,Pre-permit (Operational) / Re-inspection,40.76670958,-73.95750207,108,5,12600,1044825,1014440030,MN31,C
984,50057824,SERAFINA LUDLOW,Manhattan,98,RIVINGTON STREET,10002,2123589800,Italian,2023-01-03,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,19.0,5/14/2023,Cycle Inspection / Initial Inspection,40.7201108,-73.98846305,103,1,3001,1084639,1004110033,MN27,N
985,41583613,CHELSEA DELI,Manhattan,301,10 AVENUE,10001,2122440500,Sandwiches,2022-01-24,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,26.0,5/14/2023,Cycle Inspection / Re-inspection,40.75042454,-74.00218357,104,3,9900,1012414,1006990032,MN13,B
986,50082604,MIDDLE VILLAGE BAGELS,Queens,7916,ELIOT AVE,11379,7184578936,Bagels/Pretzels,2021-12-17,Violations were cited in the following area(s).,09C,Food contact surface not properly maintained.,Not Critical,11.0,5/14/2023,Cycle Inspection / Initial Inspection,40.72482952,-73.87954969,405,30,67100,4067444,4029370006,QN21,A
987,50070788,CHINA CITY,Brooklyn,790,SARATOGA AVENUE,11212,7184986666,Chinese,2022-04-30,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,7.0,5/14/2023,Cycle Inspection / Initial Inspection,40.66118829,-73.91539141,316,41,89400,3082023,3035820035,BK81,A
988,41479185,PENNY FARTHING RESTAURANT,Manhattan,103,3 AVENUE,10003,2123877300,American,2022-01-24,Violations were cited in the following area(s).,02H,"Food not cooled by an approved method whereby the internal product temperature is reduced from 140º F to 70º F or less within 2  hours, and from 70º F to 41º F or less within 4 additional hours.",Critical,13.0,5/14/2023,Cycle Inspection / Re-inspection,40.73244571,-73.98777895,103,2,4000,1079847,1004680007,MN22,A
989,50126161,MAKAVELY PIZZA,Manhattan,51,COLUMBIA STREET,10002,2122289488,Pizza,2022-09-07,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,34.0,5/14/2023,Pre-permit (Operational) / Re-inspection,40.71667876,-73.98046251,103,2,2201,1082667,1003330001,MN28,C
990,41555573,CHINATOWN RESTAURANT,Brooklyn,2306,VOORHIES AVENUE,11235,7188917762,Chinese,2022-09-29,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,2.0,5/14/2023,Cycle Inspection / Re-inspection,40.58660068,-73.9456893,315,48,60000,3336977,3087820001,BK17,A
991,50102939,SOUL FOOD TAKE MONEY AFTER HOURS,Staten Island,192,BAY STREET,10301,3476528034,Soul Food,2021-09-30,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,13.0,5/14/2023,Pre-permit (Operational) / Initial Inspection,40.63733073,-74.07669833,501,49,2100,5013252,5004980059,SI37,A
992,50117700,AKIN GUMP,Manhattan,1,BRYANT PARK,10036,6465094628,American,2022-08-22,No violations were recorded at the time of this inspection.,Null,Null,Not Applicable,0.0,5/14/2023,Pre-permit (Operational) / Initial Inspection,40.75517461,-73.98388016,105,4,11900,1087268,1009950033,MN17,A
993,40561290,TOTONNO'S PIZZERIA,Brooklyn,1524,NEPTUNE AVENUE,11224,7183728606,Pizza,2019-06-21,Violations were cited in the following area(s).,02H,"Food not cooled by an approved method whereby the internal product temperature is reduced from 140º F to 70º F or less within 2  hours, and from 70º F to 41º F or less within 4 additional hours.",Critical,7.0,5/14/2023,Cycle Inspection / Initial Inspection,40.57911086,-73.98342963,313,47,34800,3189087,3070220003,BK21,A
994,50064635,DUMONT BURGER & SO PHO,Brooklyn,314,BEDFORD AVENUE,11249,7187826666,American,2022-01-25,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,9.0,5/14/2023,Cycle Inspection / Re-inspection,40.71363562,-73.96185747,301,34,55100,3062941,3024050024,BK73,A
995,50119771,RICO BAGEL,Manhattan,238,MADISON AVENUE,10016,6462697892,Bagels/Pretzels,2022-06-22,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,13.0,5/14/2023,Cycle Inspection / Initial Inspection,40.74993997,-73.98138028,105,4,8200,1017195,1008670016,MN20,A
996,50058992,TINA'S CUBAN CUISINE RESTAURANT,Manhattan,940,3 AVENUE,10022,6466493663,Latin American,2023-01-27,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,13.0,5/14/2023,Cycle Inspection / Re-inspection,40.75988121,-73.96771833,106,4,11203,1036880,1013110036,MN19,A
997,50104791,CHO-SEN GARDEN,Queens,6443,108TH ST,11375,7182751300,Jewish/Kosher,2021-09-27,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,70.0,5/14/2023,Pre-permit (Operational) / Re-inspection,40.73206995,-73.84914824,406,29,74300,4051678,4021710001,QN17,Closed
